"traded_day","close"
"19680830","39.80000000000"
"19680903","39.95000000000"
"19680904","39.90000000000"
"19680905","40.10000000000"
"19680906","39.90000000000"
"19680909","40.05000000000"
"19680910","40.02000000000"
"19680911","40.10000000000"
"19680912","40.10000000000"
"19680913","40.15000000000"
"19680916","40.30000000000"
"19680917","40.30000000000"
"19680918","40.50000000000"
"19680919","40.45000000000"
"19680920","40.40000000000"
"19680923","40.40000000000"
"19680924","40.45000000000"
"19680925","40.45000000000"
"19680926","40.45000000000"
"19680927","40.12000000000"
"19680930","39.60000000000"
"19681001","39.45000000000"
"19681002","38.90000000000"
"19681003","39.17000000000"
"19681004","39.05000000000"
"19681007","39.77000000000"
"19681008","39.60000000000"
"19681009","38.90000000000"
"19681010","39.05000000000"
"19681011","39.27000000000"
"19681014","39.30000000000"
"19681015","39.10000000000"
"19681016","38.95000000000"
"19681017","39.27000000000"
"19681018","39.10000000000"
"19681021","39.00000000000"
"19681022","39.05000000000"
"19681023","39.20000000000"
"19681024","39.20000000000"
"19681025","39.25000000000"
"19681028","39.48000000000"
"19681029","39.50000000000"
"19681030","39.20000000000"
"19681031","39.00000000000"
"19681101","39.17000000000"
"19681104","39.20000000000"
"19681105","39.42000000000"
"19681106","39.52000000000"
"19681107","39.30000000000"
"19681108","39.40000000000"
"19681111","39.55000000000"
"19681112","39.67000000000"
"19681113","39.88000000000"
"19681114","39.90000000000"
"19681115","40.00000000000"
"19681118","39.95000000000"
"19681119","40.23000000000"
"19681120","40.55000000000"
"19681121","40.25000000000"
"19681122","40.00000000000"
"19681125","40.10000000000"
"19681126","39.70000000000"
"19681127","39.90000000000"
"19681128","39.80000000000"
"19681129","39.85000000000"
"19681202","40.15000000000"
"19681203","40.27000000000"
"19681204","40.50000000000"
"19681205","40.35000000000"
"19681206","40.50000000000"
"19681209","40.60000000000"
"19681210","40.62000000000"
"19681211","40.95000000000"
"19681212","40.98000000000"
"19681213","41.00000000000"
"19681216","40.97000000000"
"19681217","41.23000000000"
"19681218","41.90000000000"
"19681219","41.73000000000"
"19681220","41.70000000000"
"19681223","41.60000000000"
"19681224","41.70000000000"
"19681227","41.75000000000"
"19681230","41.90000000000"
"19681231","41.90000000000"
"19690102","41.80000000000"
"19690103","42.05000000000"
"19690106","42.05000000000"
"19690107","42.10000000000"
"19690108","42.45000000000"
"19690109","42.50000000000"
"19690110","42.30000000000"
"19690113","42.10000000000"
"19690114","42.50000000000"
"19690115","42.70000000000"
"19690116","42.35000000000"
"19690117","42.20000000000"
"19690120","42.20000000000"
"19690121","42.48000000000"
"19690122","42.52000000000"
"19690123","42.05000000000"
"19690124","42.10000000000"
"19690127","42.20000000000"
"19690128","42.42000000000"
"19690129","42.50000000000"
"19690130","42.55000000000"
"19690131","42.54000000000"
"19690203","42.42000000000"
"19690204","42.50000000000"
"19690205","42.73000000000"
"19690206","42.62000000000"
"19690207","42.52000000000"
"19690210","42.45000000000"
"19690211","42.55000000000"
"19690212","42.50000000000"
"19690213","42.58000000000"
"19690214","42.50000000000"
"19690217","42.65000000000"
"19690218","42.58000000000"
"19690219","42.65000000000"
"19690220","42.62000000000"
"19690221","42.62000000000"
"19690224","42.70000000000"
"19690225","42.65000000000"
"19690226","42.70000000000"
"19690227","42.80000000000"
"19690228","42.70000000000"
"19690303","42.70000000000"
"19690304","42.85000000000"
"19690305","43.00000000000"
"19690306","43.25000000000"
"19690307","43.50000000000"
"19690310","43.83000000000"
"19690311","42.95000000000"
"19690312","42.85000000000"
"19690313","43.10000000000"
"19690314","43.00000000000"
"19690317","43.10000000000"
"19690318","43.00000000000"
"19690319","43.10000000000"
"19690320","43.20000000000"
"19690321","43.20000000000"
"19690324","43.35000000000"
"19690325","43.35000000000"
"19690326","43.42000000000"
"19690327","43.46000000000"
"19690328","43.23000000000"
"19690331","42.90000000000"
"19690401","43.15000000000"
"19690402","43.25000000000"
"19690403","43.38000000000"
"19690408","43.38000000000"
"19690409","43.40000000000"
"19690410","43.39000000000"
"19690411","43.40000000000"
"19690414","43.15000000000"
"19690415","42.98000000000"
"19690416","43.25000000000"
"19690417","43.20000000000"
"19690418","43.23000000000"
"19690421","43.15000000000"
"19690422","43.30000000000"
"19690423","43.35000000000"
"19690424","43.35000000000"
"19690425","43.30000000000"
"19690428","43.60000000000"
"19690429","43.50000000000"
"19690430","43.60000000000"
"19690501","43.60000000000"
"19690502","43.60000000000"
"19690505","43.50000000000"
"19690506","43.38000000000"
"19690507","43.60000000000"
"19690508","43.62000000000"
"19690509","43.52000000000"
"19690512","43.50000000000"
"19690513","43.50000000000"
"19690514","43.50000000000"
"19690515","43.50000000000"
"19690516","43.50000000000"
"19690519","43.50000000000"
"19690520","43.42000000000"
"19690521","43.45000000000"
"19690522","43.45000000000"
"19690523","43.50000000000"
"19690527","43.48000000000"
"19690528","43.33000000000"
"19690529","43.23000000000"
"19690530","43.08000000000"
"19690602","42.67000000000"
"19690603","42.29000000000"
"19690604","42.08000000000"
"19690605","41.60000000000"
"19690606","40.62000000000"
"19690609","41.25000000000"
"19690610","42.30000000000"
"19690611","41.40000000000"
"19690612","41.50000000000"
"19690613","41.60000000000"
"19690616","40.80000000000"
"19690617","41.45000000000"
"19690618","41.40000000000"
"19690619","41.45000000000"
"19690620","41.30000000000"
"19690623","41.30000000000"
"19690624","40.92000000000"
"19690625","40.90000000000"
"19690626","41.00000000000"
"19690627","41.10000000000"
"19690630","41.20000000000"
"19690701","41.15000000000"
"19690702","41.23000000000"
"19690703","41.55000000000"
"19690704","41.60000000000"
"19690707","41.85000000000"
"19690708","42.10000000000"
"19690709","41.83000000000"
"19690710","41.90000000000"
"19690711","41.89000000000"
"19690714","42.00000000000"
"19690715","42.00000000000"
"19690716","41.80000000000"
"19690717","41.98000000000"
"19690718","41.95000000000"
"19690721","42.00000000000"
"19690722","41.95000000000"
"19690723","41.80000000000"
"19690724","41.90000000000"
"19690725","41.85000000000"
"19690728","41.77000000000"
"19690729","41.50000000000"
"19690730","41.48000000000"
"19690731","41.39000000000"
"19690801","41.43000000000"
"19690804","41.30000000000"
"19690805","41.10000000000"
"19690806","41.00000000000"
"19690807","41.05000000000"
"19690808","41.15000000000"
"19690811","41.20000000000"
"19690812","41.10000000000"
"19690813","41.20000000000"
"19690814","41.19000000000"
"19690815","41.11000000000"
"19690818","41.12000000000"
"19690819","41.10000000000"
"19690820","41.10000000000"
"19690821","41.05000000000"
"19690822","41.05000000000"
"19690825","40.95000000000"
"19690826","40.88000000000"
"19690827","40.95000000000"
"19690828","40.95000000000"
"19690829","40.86000000000"
"19690902","40.73000000000"
"19690903","40.83000000000"
"19690904","40.92000000000"
"19690905","40.90000000000"
"19690908","40.91000000000"
"19690909","41.05000000000"
"19690910","40.95000000000"
"19690911","40.92000000000"
"19690912","41.05000000000"
"19690915","41.00000000000"
"19690916","41.00000000000"
"19690917","40.98000000000"
"19690918","40.85000000000"
"19690919","40.90000000000"
"19690922","40.88000000000"
"19690923","40.84000000000"
"19690924","40.84000000000"
"19690925","40.75000000000"
"19690926","40.75000000000"
"19690929","40.62000000000"
"19690930","40.67000000000"
"19691001","40.75000000000"
"19691002","40.88000000000"
"19691003","40.95000000000"
"19691006","40.75000000000"
"19691007","40.77000000000"
"19691008","40.73000000000"
"19691009","40.79000000000"
"19691010","40.73000000000"
"19691013","40.62000000000"
"19691014","40.70000000000"
"19691015","40.73000000000"
"19691016","40.62000000000"
"19691017","40.52000000000"
"19691020","40.35000000000"
"19691021","40.30000000000"
"19691022","40.05000000000"
"19691023","40.00000000000"
"19691024","40.05000000000"
"19691027","40.15000000000"
"19691028","40.05000000000"
"19691029","39.98000000000"
"19691030","39.92000000000"
"19691031","39.75000000000"
"19691103","39.55000000000"
"19691104","39.55000000000"
"19691105","39.40000000000"
"19691106","39.00000000000"
"19691107","38.52000000000"
"19691110","38.12000000000"
"19691111","38.35000000000"
"19691112","37.75000000000"
"19691113","37.80000000000"
"19691114","37.88000000000"
"19691117","37.83000000000"
"19691118","37.55000000000"
"19691119","36.65000000000"
"19691120","36.30000000000"
"19691121","36.12000000000"
"19691124","35.50000000000"
"19691125","35.45000000000"
"19691126","35.60000000000"
"19691127","35.55000000000"
"19691128","35.60000000000"
"19691201","35.55000000000"
"19691202","35.30000000000"
"19691203","35.38000000000"
"19691204","35.25000000000"
"19691205","35.20000000000"
"19691208","35.05000000000"
"19691209","35.00000000000"
"19691210","35.05000000000"
"19691211","35.20000000000"
"19691212","35.30000000000"
"19691215","35.12000000000"
"19691216","35.05000000000"
"19691217","35.08000000000"
"19691218","35.01000000000"
"19691219","35.00000000000"
"19691222","35.15000000000"
"19691223","35.11000000000"
"19691224","35.17000000000"
"19691229","35.20000000000"
"19691230","35.20000000000"
"19691231","35.20000000000"
"19700102","35.08000000000"
"19700105","35.17000000000"
"19700106","35.05000000000"
"19700107","35.00000000000"
"19700108","34.95000000000"
"19700109","34.90000000000"
"19700112","34.98000000000"
"19700113","34.89000000000"
"19700114","34.85000000000"
"19700115","34.80000000000"
"19700116","34.75000000000"
"19700119","34.75000000000"
"19700120","34.80000000000"
"19700121","34.85000000000"
"19700122","35.00000000000"
"19700123","34.99000000000"
"19700126","34.98000000000"
"19700127","35.00000000000"
"19700128","34.99000000000"
"19700129","35.01000000000"
"19700130","34.99000000000"
"19700202","34.98000000000"
"19700203","35.00000000000"
"19700204","35.00000000000"
"19700205","35.00000000000"
"19700206","35.00000000000"
"19700209","35.01000000000"
"19700210","35.02000000000"
"19700211","35.00000000000"
"19700212","35.00000000000"
"19700213","34.99000000000"
"19700216","34.99000000000"
"19700217","34.98000000000"
"19700218","34.95000000000"
"19700219","34.98000000000"
"19700220","34.99000000000"
"19700223","34.98000000000"
"19700224","34.98000000000"
"19700225","35.00000000000"
"19700226","35.00000000000"
"19700227","35.02000000000"
"19700302","35.00000000000"
"19700303","35.01000000000"
"19700304","34.98000000000"
"19700305","34.99000000000"
"19700306","34.95000000000"
"19700309","34.95000000000"
"19700310","34.96000000000"
"19700311","34.99000000000"
"19700312","34.99000000000"
"19700313","35.03000000000"
"19700316","35.05000000000"
"19700317","35.07000000000"
"19700318","35.13000000000"
"19700319","35.23000000000"
"19700320","35.14000000000"
"19700323","35.15000000000"
"19700324","35.22000000000"
"19700325","35.27000000000"
"19700326","35.31000000000"
"19700331","35.30000000000"
"19700401","35.38000000000"
"19700402","35.38000000000"
"19700403","35.34000000000"
"19700406","35.28000000000"
"19700407","35.30000000000"
"19700408","35.38000000000"
"19700409","35.39000000000"
"19700410","35.38000000000"
"19700413","35.40000000000"
"19700414","35.75000000000"
"19700415","35.60000000000"
"19700416","35.75000000000"
"19700417","35.75000000000"
"19700420","35.80000000000"
"19700421","35.88000000000"
"19700422","35.95000000000"
"19700423","35.85000000000"
"19700424","35.80000000000"
"19700427","35.74000000000"
"19700428","35.85000000000"
"19700429","35.85000000000"
"19700430","35.85000000000"
"19700501","35.88000000000"
"19700504","35.94000000000"
"19700505","36.22000000000"
"19700506","36.23000000000"
"19700507","36.23000000000"
"19700508","36.20000000000"
"19700511","36.10000000000"
"19700512","35.98000000000"
"19700513","35.95000000000"
"19700514","35.95000000000"
"19700515","35.98000000000"
"19700518","35.96000000000"
"19700519","35.97000000000"
"19700520","35.95000000000"
"19700521","35.92000000000"
"19700522","35.89000000000"
"19700526","35.83000000000"
"19700527","35.74000000000"
"19700528","35.65000000000"
"19700529","35.45000000000"
"19700601","35.40000000000"
"19700602","35.25000000000"
"19700603","35.12000000000"
"19700604","35.19000000000"
"19700605","35.21000000000"
"19700608","35.52000000000"
"19700609","35.51000000000"
"19700610","35.55000000000"
"19700611","35.65000000000"
"19700612","35.62000000000"
"19700615","35.52000000000"
"19700616","35.38000000000"
"19700617","35.40000000000"
"19700618","35.40000000000"
"19700619","35.35000000000"
"19700622","35.39000000000"
"19700623","35.40000000000"
"19700624","35.55000000000"
"19700625","35.50000000000"
"19700626","35.45000000000"
"19700629","35.48000000000"
"19700630","35.49000000000"
"19700701","35.49000000000"
"19700702","35.44000000000"
"19700703","35.35000000000"
"19700706","35.35000000000"
"19700707","35.30000000000"
"19700708","35.30000000000"
"19700709","35.30000000000"
"19700710","35.35000000000"
"19700713","35.31000000000"
"19700714","35.31000000000"
"19700715","35.27000000000"
"19700716","35.30000000000"
"19700717","35.30000000000"
"19700720","35.31000000000"
"19700721","35.30000000000"
"19700722","35.31000000000"
"19700723","35.30000000000"
"19700724","35.31000000000"
"19700727","35.30000000000"
"19700728","35.30000000000"
"19700729","35.28000000000"
"19700730","35.30000000000"
"19700731","35.30000000000"
"19700803","35.33000000000"
"19700804","35.31000000000"
"19700805","35.32000000000"
"19700806","35.33000000000"
"19700807","35.30000000000"
"19700810","35.28000000000"
"19700811","35.23000000000"
"19700812","35.25000000000"
"19700813","35.26000000000"
"19700814","35.25000000000"
"19700817","35.24000000000"
"19700818","35.25000000000"
"19700819","35.25000000000"
"19700820","35.33000000000"
"19700821","35.41000000000"
"19700824","35.46000000000"
"19700825","35.60000000000"
"19700826","35.69000000000"
"19700827","35.73000000000"
"19700828","35.80000000000"
"19700901","35.92000000000"
"19700902","36.10000000000"
"19700903","36.27000000000"
"19700904","36.25000000000"
"19700907","36.12000000000"
"19700908","36.08000000000"
"19700909","36.25000000000"
"19700910","36.17000000000"
"19700911","36.33000000000"
"19700914","36.30000000000"
"19700915","36.20000000000"
"19700916","36.05000000000"
"19700917","36.20000000000"
"19700918","36.15000000000"
"19700921","36.24000000000"
"19700922","36.27000000000"
"19700923","36.17000000000"
"19700924","36.23000000000"
"19700925","36.15000000000"
"19700928","36.19000000000"
"19700929","36.20000000000"
"19700930","36.40000000000"
"19701001","36.38000000000"
"19701002","36.33000000000"
"19701005","36.73000000000"
"19701006","36.83000000000"
"19701007","36.67000000000"
"19701008","36.73000000000"
"19701009","36.92000000000"
"19701012","37.19000000000"
"19701013","37.42000000000"
"19701014","37.25000000000"
"19701015","37.55000000000"
"19701016","37.50000000000"
"19701019","37.60000000000"
"19701020","37.88000000000"
"19701021","37.97000000000"
"19701022","38.00000000000"
"19701023","38.45000000000"
"19701026","38.90000000000"
"19701027","39.01000000000"
"19701028","38.67000000000"
"19701029","38.17000000000"
"19701030","37.25000000000"
"19701102","37.65000000000"
"19701103","37.42000000000"
"19701104","37.20000000000"
"19701105","36.75000000000"
"19701106","37.10000000000"
"19701109","37.33000000000"
"19701110","37.33000000000"
"19701111","37.20000000000"
"19701112","37.35000000000"
"19701113","37.66000000000"
"19701116","37.67000000000"
"19701117","37.62000000000"
"19701118","37.46000000000"
"19701119","37.39000000000"
"19701120","37.62000000000"
"19701123","37.45000000000"
"19701124","37.60000000000"
"19701125","37.65000000000"
"19701126","37.65000000000"
"19701127","37.60000000000"
"19701130","37.54000000000"
"19701201","37.45000000000"
"19701202","37.55000000000"
"19701203","37.55000000000"
"19701204","37.54000000000"
"19701207","37.40000000000"
"19701208","37.38000000000"
"19701209","37.10000000000"
"19701210","37.15000000000"
"19701211","37.17000000000"
"19701214","37.30000000000"
"19701215","37.62000000000"
"19701216","37.56000000000"
"19701217","37.62000000000"
"19701218","37.62000000000"
"19701221","37.62000000000"
"19701222","37.67000000000"
"19701223","37.33000000000"
"19701224","37.40000000000"
"19701228","37.35000000000"
"19701229","37.33000000000"
"19701230","37.42000000000"
"19701231","37.38000000000"
"19710104","37.44000000000"
"19710105","37.51000000000"
"19710106","37.42000000000"
"19710107","37.39000000000"
"19710108","37.50000000000"
"19710111","37.75000000000"
"19710112","37.95000000000"
"19710113","38.02000000000"
"19710114","37.95000000000"
"19710115","38.10000000000"
"19710118","38.05000000000"
"19710119","37.90000000000"
"19710120","38.12000000000"
"19710121","38.08000000000"
"19710122","37.94000000000"
"19710125","38.05000000000"
"19710126","38.15000000000"
"19710127","38.05000000000"
"19710128","38.05000000000"
"19710129","38.05000000000"
"19710201","38.17000000000"
"19710202","38.50000000000"
"19710203","38.92000000000"
"19710204","38.46000000000"
"19710205","38.41000000000"
"19710208","38.70000000000"
"19710209","38.85000000000"
"19710210","38.85000000000"
"19710211","38.95000000000"
"19710212","38.85000000000"
"19710215","38.95000000000"
"19710216","38.95000000000"
"19710217","38.88000000000"
"19710218","38.84000000000"
"19710219","38.73000000000"
"19710222","38.75000000000"
"19710223","38.79000000000"
"19710224","38.75000000000"
"19710225","38.78000000000"
"19710226","38.80000000000"
"19710301","38.69000000000"
"19710302","38.71000000000"
"19710303","38.81000000000"
"19710304","38.75000000000"
"19710305","38.75000000000"
"19710308","38.79000000000"
"19710309","38.81000000000"
"19710310","38.84000000000"
"19710311","39.00000000000"
"19710312","39.04000000000"
"19710315","39.00000000000"
"19710316","38.90000000000"
"19710317","38.92000000000"
"19710318","39.00000000000"
"19710319","38.95000000000"
"19710322","38.96000000000"
"19710323","38.95000000000"
"19710324","38.89000000000"
"19710325","38.92000000000"
"19710326","38.88000000000"
"19710329","38.77000000000"
"19710330","38.80000000000"
"19710331","38.88000000000"
"19710401","38.90000000000"
"19710402","38.88000000000"
"19710405","38.89000000000"
"19710406","38.85000000000"
"19710407","38.90000000000"
"19710408","38.98000000000"
"19710413","38.95000000000"
"19710414","38.90000000000"
"19710415","38.91000000000"
"19710416","38.95000000000"
"19710419","38.95000000000"
"19710420","38.91000000000"
"19710421","38.90000000000"
"19710422","39.15000000000"
"19710423","39.05000000000"
"19710426","38.90000000000"
"19710427","38.95000000000"
"19710428","39.23000000000"
"19710429","39.45000000000"
"19710430","39.70000000000"
"19710503","39.43000000000"
"19710504","39.65000000000"
"19710505","40.10000000000"
"19710506","40.30000000000"
"19710507","39.77000000000"
"19710510","39.84000000000"
"19710511","40.20000000000"
"19710512","40.45000000000"
"19710513","40.80000000000"
"19710514","41.20000000000"
"19710517","40.70000000000"
"19710518","40.90000000000"
"19710519","40.60000000000"
"19710520","41.15000000000"
"19710521","40.98000000000"
"19710524","40.77000000000"
"19710525","41.02000000000"
"19710526","40.90000000000"
"19710527","40.70000000000"
"19710528","40.84000000000"
"19710601","40.84000000000"
"19710602","40.60000000000"
"19710603","40.60000000000"
"19710604","40.60000000000"
"19710607","40.45000000000"
"19710608","40.17000000000"
"19710609","39.92000000000"
"19710610","39.75000000000"
"19710611","39.60000000000"
"19710614","39.55000000000"
"19710615","39.59000000000"
"19710616","39.98000000000"
"19710617","39.84000000000"
"19710618","39.95000000000"
"19710621","39.95000000000"
"19710622","40.12000000000"
"19710623","40.30000000000"
"19710624","40.38000000000"
"19710625","40.10000000000"
"19710628","39.95000000000"
"19710629","39.90000000000"
"19710630","40.10000000000"
"19710701","40.24000000000"
"19710702","40.38000000000"
"19710705","40.30000000000"
"19710706","40.30000000000"
"19710707","40.25000000000"
"19710708","40.27000000000"
"19710709","40.24000000000"
"19710712","40.38000000000"
"19710713","40.31000000000"
"19710714","40.35000000000"
"19710715","40.42000000000"
"19710716","40.74000000000"
"19710719","41.00000000000"
"19710720","40.90000000000"
"19710721","41.16000000000"
"19710722","41.70000000000"
"19710723","41.62000000000"
"19710726","41.75000000000"
"19710727","41.90000000000"
"19710728","42.05000000000"
"19710729","42.27000000000"
"19710730","42.40000000000"
"19710802","42.35000000000"
"19710803","42.25000000000"
"19710804","42.50000000000"
"19710805","42.75000000000"
"19710806","42.56000000000"
"19710809","43.94000000000"
"19710810","43.25000000000"
"19710811","42.85000000000"
"19710812","43.25000000000"
"19710813","43.00000000000"
"19710817","43.05000000000"
"19710818","43.15000000000"
"19710819","43.30000000000"
"19710820","43.30000000000"
"19710823","43.30000000000"
"19710824","43.20000000000"
"19710825","42.77000000000"
"19710826","42.00000000000"
"19710827","41.12000000000"
"19710831","40.65000000000"
"19710901","41.10000000000"
"19710902","41.38000000000"
"19710903","41.70000000000"
"19710906","41.73000000000"
"19710907","41.65000000000"
"19710908","41.40000000000"
"19710909","41.75000000000"
"19710910","41.65000000000"
"19710913","41.62000000000"
"19710914","41.79000000000"
"19710915","41.95000000000"
"19710916","42.24000000000"
"19710917","42.05000000000"
"19710920","42.30000000000"
"19710921","42.31000000000"
"19710922","42.20000000000"
"19710923","42.24000000000"
"19710924","42.50000000000"
"19710927","42.58000000000"
"19710928","43.15000000000"
"19710929","42.60000000000"
"19710930","42.60000000000"
"19711001","42.40000000000"
"19711004","42.52000000000"
"19711005","42.42000000000"
"19711006","42.45000000000"
"19711007","42.55000000000"
"19711008","42.45000000000"
"19711011","42.51000000000"
"19711012","42.51000000000"
"19711013","42.70000000000"
"19711014","42.62000000000"
"19711015","42.55000000000"
"19711018","42.56000000000"
"19711019","42.58000000000"
"19711020","42.52000000000"
"19711021","42.48000000000"
"19711022","42.48000000000"
"19711025","42.52000000000"
"19711026","42.50000000000"
"19711027","42.48000000000"
"19711028","42.45000000000"
"19711029","42.34000000000"
"19711101","42.15000000000"
"19711102","42.33000000000"
"19711103","42.20000000000"
"19711104","42.20000000000"
"19711105","42.33000000000"
"19711108","42.40000000000"
"19711109","42.52000000000"
"19711110","42.62000000000"
"19711111","42.61000000000"
"19711112","42.70000000000"
"19711115","42.85000000000"
"19711116","42.80000000000"
"19711117","42.84000000000"
"19711118","43.12000000000"
"19711119","43.10000000000"
"19711122","43.25000000000"
"19711123","43.26000000000"
"19711124","43.42000000000"
"19711125","43.52000000000"
"19711126","43.40000000000"
"19711129","43.66000000000"
"19711130","43.60000000000"
"19711201","43.54000000000"
"19711202","43.75000000000"
"19711203","43.80000000000"
"19711206","43.98000000000"
"19711207","43.80000000000"
"19711208","43.45000000000"
"19711209","43.65000000000"
"19711210","43.69000000000"
"19711213","43.62000000000"
"19711214","43.65000000000"
"19711215","43.58000000000"
"19711216","43.17000000000"
"19711217","42.75000000000"
"19711220","42.72000000000"
"19711221","43.12000000000"
"19711222","43.35000000000"
"19711223","43.42000000000"
"19711224","43.29000000000"
"19711228","43.39000000000"
"19711229","43.55000000000"
"19711230","43.55000000000"
"19711231","43.62000000000"
"19720103","44.00000000000"
"19720104","44.38000000000"
"19720105","44.52000000000"
"19720106","45.25000000000"
"19720107","45.85000000000"
"19720110","45.75000000000"
"19720111","45.25000000000"
"19720112","45.29000000000"
"19720113","45.42000000000"
"19720114","45.92000000000"
"19720117","46.17000000000"
"19720118","45.85000000000"
"19720119","45.88000000000"
"19720120","45.90000000000"
"19720121","45.90000000000"
"19720124","46.00000000000"
"19720125","46.12000000000"
"19720126","46.20000000000"
"19720127","46.60000000000"
"19720128","47.35000000000"
"19720131","47.15000000000"
"19720201","48.10000000000"
"19720202","49.25000000000"
"19720203","48.00000000000"
"19720204","47.00000000000"
"19720207","47.58000000000"
"19720208","48.10000000000"
"19720209","48.10000000000"
"19720210","48.45000000000"
"19720211","48.25000000000"
"19720214","47.85000000000"
"19720215","47.95000000000"
"19720216","48.25000000000"
"19720217","48.33000000000"
"19720218","48.40000000000"
"19720221","48.65000000000"
"19720222","48.65000000000"
"19720223","48.65000000000"
"19720224","48.85000000000"
"19720225","48.48000000000"
"19720228","48.45000000000"
"19720229","48.20000000000"
"19720301","48.02000000000"
"19720302","48.23000000000"
"19720303","48.08000000000"
"19720306","48.25000000000"
"19720307","48.28000000000"
"19720308","48.12000000000"
"19720309","48.45000000000"
"19720310","48.40000000000"
"19720313","48.46000000000"
"19720314","48.41000000000"
"19720315","48.38000000000"
"19720316","48.40000000000"
"19720317","48.38000000000"
"19720320","48.38000000000"
"19720321","48.43000000000"
"19720322","48.38000000000"
"19720323","48.40000000000"
"19720324","48.35000000000"
"19720327","48.34000000000"
"19720328","48.30000000000"
"19720329","48.40000000000"
"19720330","48.38000000000"
"19720404","48.41000000000"
"19720405","48.40000000000"
"19720406","48.29000000000"
"19720407","48.35000000000"
